Time,DsOsieczow21-DBahA(PM10)-24g,DsWrocWybCon-DBahA(PM10)-24g,KpCiechTezni-DBahA(PM10)-24g,KpZielBoryTu-DBahA(PM10)-24g,LbLubSliwins-DBahA(PM10)-24g,LdLodzLegion-DBahA(PM10)-24g,LuZielKrotka-DBahA(PM10)-24g,MpKrakBujaka-DBahA(PM10)-24g,MzWarAKrzywo-DBahA(PM10)-24g,OpOpoleOsAKr-DBahA(PM10)-24g,PdBialWaszyn-DBahA(PM10)-24g,PdSuwPulaski-DBahA(PM10)-24g,PkJasloSikor-DBahA(PM10)-24g,PmGdaLecz08m-DBahA(PM10)-24g,PmKosTargo12-DBahA(PM10)-24g,PmWejhPlWejh-DBahA(PM10)-24g,SkKielJagiel-DBahA(PM10)-24g,SlKatoKossut-DBahA(PM10)-24g,WmOlsPuszkin-DBahA(PM10)-24g,WmPuszczaBor-DBahA(PM10)-24g,WpPilaKusoci-DBahA(PM10)-24g,ZpSzczAndr01-DBahA(PM10)-24g,PdSuwPulaskp-DBahA(PM10)-24g,SkKielTargow-DBahA(PM10)-24g,PkRzeszRejta-DBahA(PM10)-24g,KpNaklWawrzy-DBahA(PM10)-24g,PmGdaLeczk81-DBahA(PM10)-24g,ZpSzczAndrze-DBahA(PM10)-24g,PmGdaLeczkow-DBahA(PM10)-24g,PdBialPPiech-DBahA(PM10)-24g,WpPoznSzyman-DBahA(PM10)-24g
2018-09-29T00:00:00,0.14,0.05,0.113515,0.032384,0.04,0.627325,0.08,0.1,,0.0105,0.0267,,0.1,0.079,0.42,0.17,,0.33,0.07,0.02,,,0.040933,,,,,,,,
2018-09-30T00:00:00,0.14,0.05,0.113515,0.032384,0.04,0.627325,0.08,0.1,,0.0105,0.0267,,0.1,0.079,0.42,0.17,,0.33,0.07,0.02,,,0.040933,,,,,,,,
2018-10-01T00:00:00,0.389,0.14,0.103138,0.026145,0.18,0.628766,0.09,0.18,0.04665,0.0105,0.046194,,0.1,0.15,0.62,0.2,,0.48,0.16,0.07,,5.18,0.090271,,,,,,,,
2018-10-02T00:00:00,0.389,0.14,0.103138,0.026145,0.18,0.628766,0.09,0.18,0.04665,0.0105,0.046194,,0.1,0.15,0.62,0.2,,0.48,0.16,0.07,,5.18,0.090271,,,,,,,,
2018-10-03T00:00:00,0.389,0.14,0.103138,0.026145,0.18,0.628766,0.09,0.18,0.04665,,0.046194,,0.1,0.15,0.62,0.2,,0.48,0.16,0.07,,5.18,0.090271,,,,,,,,
2018-10-04T00:00:00,0.389,0.14,0.103138,0.026145,0.18,0.628766,0.09,0.18,0.04665,0.0105,0.046194,,0.1,0.15,0.62,0.2,,0.48,0.16,0.07,,5.18,0.090271,,,,,,,,
2018-10-05T00:00:00,0.389,0.14,0.103138,0.026145,0.18,0.628766,0.09,0.18,0.04665,0.0105,0.046194,,0.1,0.15,0.62,0.2,,0.48,0.16,0.07,,5.18,0.090271,,,,,,,,
2018-10-06T00:00:00,0.389,0.14,0.103138,0.026145,0.18,0.628766,0.09,0.18,0.04665,0.0105,0.046194,,0.1,0.15,0.62,0.2,,0.48,0.16,0.07,,5.18,0.090271,,,,,,,,
2018-10-07T00:00:00,0.389,0.14,0.103138,0.026145,0.18,0.628766,0.09,0.18,0.04665,0.0105,0.046194,,0.1,0.15,0.62,0.2,,0.48,0.16,0.07,,5.18,0.090271,,,,,,,,
2018-10-08T00:00:00,0.234,0.442,0.110928,0.049971,0.29,0.760961,0.1,0.27,0.0622,0.0105,0.095391,,0.1,0.23,0.77,0.49,,0.63,0.19,0.07,2.88,,0.162902,,,,,,,,
2018-10-09T00:00:00,0.234,0.442,0.110928,0.049971,0.29,0.760961,0.1,0.27,0.0622,0.0105,0.095391,,0.1,,0.77,0.49,,0.63,0.19,0.07,2.88,,0.162902,,,,,,,,
2018-10-10T00:00:00,0.234,0.442,0.110928,0.049971,0.29,0.760961,0.1,0.27,0.0622,0.0105,0.095391,,,,0.77,0.49,,0.63,0.19,0.07,2.88,,0.162902,,,,,,,,
2018-10-11T00:00:00,0.234,0.442,0.110928,0.049971,0.29,0.760961,0.1,0.27,0.0622,0.0105,0.095391,,0.1,,0.77,0.49,,0.63,0.19,0.07,2.88,,0.162902,,,,,,,,
2018-10-12T00:00:00,0.234,0.442,0.110928,0.049971,0.29,0.760961,0.1,0.27,0.0622,0.0105,0.095391,,,0.23,0.77,0.49,,0.63,0.19,0.07,2.88,,0.162902,,,,,,,,
2018-10-13T00:00:00,0.234,0.442,0.110928,0.049971,0.29,0.760961,0.1,0.27,0.0622,0.0105,0.095391,,0.1,0.23,0.77,0.49,,0.63,0.19,0.07,2.88,,0.162902,,,,,,,,
2018-10-14T00:00:00,0.234,0.442,0.110928,0.049971,0.29,0.760961,0.1,0.27,0.0622,0.0105,0.095391,,0.1,0.23,0.77,0.49,,0.63,0.19,0.07,2.88,,0.162902,,,,,,,,
2018-10-15T00:00:00,0.35,0.255,0.244147,0.049989,0.4,0.983377,0.14,0.37,0.07775,0.0105,0.213079,,0.1,0.24,1.4,,,0.78,0.42,0.07,,11.29,0.231397,,,,,,,,
2018-10-16T00:00:00,0.35,0.255,0.244147,0.049989,0.4,0.983377,0.14,0.37,0.07775,,0.213079,,0.1,0.24,1.4,0.45,,0.78,0.42,0.07,,11.29,0.231397,,,,,,,,
2018-10-17T00:00:00,0.35,0.255,0.244147,0.049989,0.4,0.983377,0.14,0.37,0.07775,0.0105,0.213079,,0.1,0.24,1.4,0.45,,0.78,0.42,0.07,,11.29,0.231397,,,,,,,,
2018-10-18T00:00:00,0.35,0.255,0.244147,0.049989,0.4,0.983377,0.14,0.37,0.07775,0.0105,0.213079,,0.1,0.24,1.4,0.45,,0.78,0.42,0.07,,11.29,0.231397,,,,,,,,
2018-10-19T00:00:00,0.35,0.255,0.244147,0.049989,0.4,0.983377,0.14,0.37,0.07775,0.0105,0.213079,,0.1,0.24,1.4,0.45,,0.78,0.42,0.07,,11.29,0.231397,,,,,,,,
2018-10-20T00:00:00,0.35,0.255,0.244147,0.049989,0.4,0.983377,0.14,0.37,0.07775,0.0105,0.213079,,0.1,0.24,1.4,0.45,,0.78,0.42,0.07,,11.29,0.231397,,,,,,,,
2018-10-21T00:00:00,0.35,0.255,0.244147,0.049989,0.4,0.983377,0.14,0.37,0.07775,0.0105,0.213079,,0.1,0.24,1.4,0.45,,0.78,0.42,0.07,,11.29,0.231397,,,,,,,,
2018-10-22T00:00:00,0.104,0.265,0.06065,0.016914,0.18,1.190286,0.08,0.33,0.09848,0.0105,0.070511,,0.1,0.092,0.56,0.19,,0.57,0.17,0.05,1.86,11.29,0.063816,,,,,,,,
2018-10-23T00:00:00,0.104,0.265,0.06065,0.016914,0.18,1.190286,0.08,0.33,0.09848,0.0105,0.070511,,0.1,0.092,0.56,0.19,,0.57,0.17,0.05,1.86,,0.063816,,,,,,,,
2018-10-24T00:00:00,0.104,0.265,0.06065,0.016914,0.18,1.190286,0.08,0.33,0.09848,0.0105,0.070511,,0.1,0.092,0.56,0.19,,0.57,0.17,0.05,1.86,,0.063816,,,,,,,,
2018-10-25T00:00:00,0.104,0.265,0.06065,0.016914,0.18,1.190286,0.08,0.33,0.09848,0.0105,0.070511,,0.1,0.092,0.56,0.19,,0.57,0.17,0.05,1.86,,0.063816,,,,,,,,
2018-10-26T00:00:00,0.104,0.265,0.06065,0.016914,0.18,1.190286,0.08,0.33,0.09848,0.0105,0.070511,,,0.092,0.56,0.19,,0.57,0.17,0.05,1.86,,0.063816,,,,,,,,
2018-10-27T00:00:00,0.104,0.265,0.06065,0.016914,0.18,1.190286,0.08,0.33,0.09848,0.0105,0.070511,,0.1,0.092,0.56,0.19,,0.57,0.17,0.05,1.86,,0.063816,,,,,,,,
2018-10-28T00:00:00,0.104,0.265,0.06065,0.016914,0.18,1.190286,0.08,0.33,0.09848,0.0105,0.070511,,,0.092,0.56,0.19,,0.57,0.17,0.05,1.86,,0.063816,,,,,,,,
2018-10-29T00:00:00,0.276,0.37,0.221344,0.07016,0.3,1.123506,0.21,0.24,0.0622,0.0105,0.081399,,,0.36,1.8,0.56,,0.28,0.4,0.06,,16.32,0.165499,,,,,,,,
2018-10-30T00:00:00,0.276,0.37,0.221344,0.07016,0.3,1.123506,0.21,0.24,0.0622,0.0105,0.081399,,0.1,0.36,1.8,0.56,,0.28,0.4,0.06,,16.32,0.165499,,,,,,,,
2018-10-31T00:00:00,0.276,0.37,0.221344,0.07016,0.3,1.123506,0.21,0.24,0.0622,0.0105,0.081399,,0.1,0.36,1.8,0.56,,0.28,0.4,0.06,,16.32,0.165499,,,,,,,,
2018-11-01T00:00:00,0.276,0.37,0.221344,0.07016,0.3,1.123506,0.21,0.24,0.0622,0.0105,0.081399,,0.1,0.36,1.8,0.56,,0.28,0.4,0.06,,16.32,0.165499,,,,,,,,
2018-11-02T00:00:00,0.276,0.37,0.221344,0.07016,0.3,1.123506,0.21,0.24,0.0622,0.0105,0.081399,,0.1,0.36,1.8,0.56,,0.28,0.4,0.06,,16.32,0.165499,,,,,,,,
2018-11-03T00:00:00,0.276,0.37,0.221344,0.07016,0.3,1.123506,0.21,0.24,0.0622,0.0105,0.081399,,0.1,0.36,1.8,0.56,,0.28,0.4,0.06,,16.32,0.165499,,,,,,,,
2018-11-04T00:00:00,0.276,0.37,0.221344,0.07016,0.3,1.123506,0.21,0.24,0.0622,0.0105,0.081399,,0.1,0.36,1.8,0.56,,0.28,0.4,0.06,,16.32,0.165499,,,,,,,,
2018-11-05T00:00:00,0.778,0.76,0.172618,0.09219,0.46,2.308961,0.35,0.24,0.72571,0.0105,0.156575,,0.1,0.53,0.77,0.84,,1.25,0.42,0.18,4.62,,0.167584,,,,,,,,
2018-11-06T00:00:00,0.778,0.76,0.172618,0.09219,0.46,2.308961,0.35,1.06,0.72571,0.0105,0.156575,,0.1,0.53,0.77,0.84,,1.25,0.42,0.18,4.62,,0.167584,,,,,,,,
2018-11-07T00:00:00,0.778,0.76,0.172618,0.09219,0.46,2.308961,0.35,1.06,0.72571,0.0105,0.156575,,,0.53,0.77,0.84,,1.25,0.42,0.18,4.62,,0.167584,,,,,,,,
2018-11-08T00:00:00,0.778,0.76,0.172618,0.09219,0.46,2.308961,0.35,1.06,0.72571,0.0105,0.156575,,0.1,0.53,0.77,0.84,,1.25,0.42,0.18,4.62,,0.167584,,,,,,,,
2018-11-09T00:00:00,0.778,0.76,0.172618,0.09219,0.46,2.308961,0.35,1.06,0.72571,0.0105,0.156575,,0.1,0.53,0.77,0.84,,1.25,0.42,0.18,4.62,,0.167584,,,,,,,,
2018-11-10T00:00:00,0.778,0.76,0.172618,0.09219,0.46,2.308961,0.35,1.06,0.72571,0.0105,0.156575,,0.1,0.53,0.77,0.84,,1.25,0.42,0.18,4.62,,0.167584,,,,,,,,
2018-11-11T00:00:00,0.778,0.76,0.172618,0.09219,0.46,2.308961,0.35,1.06,0.72571,0.0105,0.156575,,0.1,0.53,0.77,,,1.25,0.42,0.18,4.62,,0.167584,,,,,,,,
2018-11-12T00:00:00,0.701,0.93,0.208381,0.092974,0.37,2.109351,0.67,1.06,0.32657,0.0105,0.15501,,0.1,0.51,2.4,,,0.95,0.41,0.11,,21.01,0.131791,,,,,,,,
2018-11-13T00:00:00,0.701,0.93,0.208381,0.092974,0.37,2.109351,0.67,0.75,0.32657,0.0105,0.15501,,,0.51,2.4,1.1,,0.95,0.41,0.11,,21.01,0.131791,,,,,,,,
2018-11-14T00:00:00,0.701,0.93,0.208381,0.092974,0.37,2.109351,0.67,0.75,0.32657,0.0105,0.15501,,0.1,0.51,2.4,1.1,,0.95,0.41,0.11,,21.01,0.131791,,,,,,,,
2018-11-15T00:00:00,0.701,0.93,0.208381,0.092974,0.37,2.109351,0.67,0.75,0.32657,0.0105,0.15501,,0.1,0.51,2.4,1.1,,0.95,0.41,0.11,,21.01,0.131791,,,,,,,,
2018-11-16T00:00:00,0.701,0.93,0.208381,0.092974,0.37,2.109351,0.67,0.75,0.32657,0.0105,0.15501,,0.1,0.51,2.4,1.1,,0.95,0.41,0.11,,21.01,0.131791,,,,,,,,
2018-11-17T00:00:00,0.701,0.93,0.208381,0.092974,0.37,2.109351,0.67,0.75,0.32657,0.0105,0.15501,,,0.51,2.4,1.1,,0.95,0.41,0.11,,21.01,0.131791,,,,,,,,
2018-11-18T00:00:00,0.701,0.93,0.208381,0.092974,0.37,2.109351,0.67,0.75,0.32657,0.0105,0.15501,,,0.51,2.4,1.1,,0.95,0.41,0.11,,21.01,0.131791,,,,,,,,
2018-11-19T00:00:00,1.035,1.07,0.229642,0.098579,0.46,2.936104,0.82,0.75,0.13996,0.0105,0.124948,,,0.75,2.0,1.4,,0.73,,0.14,6.63,,0.124015,,,,,,,,
2018-11-20T00:00:00,1.035,1.07,0.229642,0.098579,0.46,2.936104,0.82,0.53,0.13996,0.0105,0.124948,,0.1,0.75,2.0,1.4,,0.73,,0.14,6.63,,0.124015,,,,,,,,
2018-11-21T00:00:00,1.035,1.07,0.229642,0.098579,0.46,2.936104,0.82,0.53,0.13996,0.0105,0.124948,,0.1,0.75,2.0,1.4,,0.73,,0.14,6.63,,0.124015,,,,,,,,
2018-11-22T00:00:00,1.035,1.07,0.229642,0.098579,0.46,2.936104,0.82,0.53,0.13996,0.0105,0.124948,,0.1,0.75,2.0,1.4,,0.73,,0.14,6.63,,0.124015,,,,,,,,
2018-11-23T00:00:00,1.035,1.07,0.229642,0.098579,0.46,2.936104,0.82,0.53,0.13996,0.0105,0.124948,,0.1,0.75,2.0,1.4,,0.73,,0.14,6.63,,0.124015,,,,,,,,
2018-11-24T00:00:00,1.035,1.07,0.229642,0.098579,0.46,2.936104,0.82,0.53,0.13996,0.0105,0.124948,,0.1,0.75,2.0,1.4,,0.73,,0.14,6.63,,0.124015,,,,,,,,
2018-11-25T00:00:00,1.035,1.07,0.229642,0.098579,0.46,2.936104,0.82,0.53,0.13996,0.0105,0.124948,,0.1,0.75,2.0,1.4,,0.73,,0.14,6.63,,0.124015,,,,,,,,
2018-11-26T00:00:00,1.139,1.63,0.270586,0.133633,0.48,3.166169,1.1,0.53,0.17625,0.0105,0.190844,,,0.77,0.61,1.6,,1.27,,0.26,,32.06,0.290039,,,,,,,,
2018-11-27T00:00:00,1.139,1.63,0.270586,0.133633,0.48,3.166169,1.1,0.82,0.17625,0.0105,0.190844,,0.1,0.77,0.61,1.6,,1.27,,0.26,,32.06,0.290039,,,,,,,,
2018-11-28T00:00:00,1.139,1.63,0.270586,0.133633,0.48,3.166169,1.1,0.82,0.17625,0.0105,0.190844,,0.1,0.77,0.61,1.6,,1.27,,0.26,,32.06,0.290039,,,,,,,,
2018-11-29T00:00:00,1.139,1.63,0.270586,0.133633,0.48,3.166169,1.1,0.82,0.17625,0.0105,0.190844,,0.1,0.77,0.61,1.6,,1.27,,0.26,,32.06,0.290039,,,,,,,,
2018-11-30T00:00:00,1.139,1.63,0.270586,0.133633,0.48,3.166169,1.1,0.82,0.17625,0.0105,0.190844,,,0.77,0.61,1.6,,1.27,,0.26,,32.06,0.290039,,,,,,,,
2018-12-01T00:00:00,1.139,1.63,0.270586,0.133633,0.48,3.166169,1.1,0.82,0.17625,0.0105,0.190844,,,0.77,0.61,1.6,,1.27,,0.26,,32.06,0.290039,,,,,,,,
2018-12-02T00:00:00,1.139,1.63,0.270586,0.133633,0.48,3.166169,1.1,0.82,0.17625,0.0105,0.190844,,0.1,0.77,0.61,1.6,,1.27,,0.26,,32.06,0.290039,,,,,,,,
2018-12-03T00:00:00,0.213,0.501,0.308947,0.173936,0.68,1.658351,1.03,0.58,0.13995,0.0105,0.13739,,0.1,0.35,0.61,0.57,,1.25,,0.25,,,0.362156,,,,,,,,
2018-12-04T00:00:00,0.213,0.501,0.308947,0.173936,0.68,1.658351,1.03,0.58,0.13995,0.0105,0.13739,,0.1,0.35,0.61,0.57,,1.25,,0.25,,,0.362156,,,,,,,,
2018-12-05T00:00:00,0.213,0.501,0.308947,0.173936,0.68,1.658351,1.03,0.58,0.13995,0.0105,0.13739,,0.1,0.35,0.61,0.57,,1.25,,0.25,,,0.362156,,,,,,,,
2018-12-06T00:00:00,0.213,0.501,0.308947,0.173936,0.68,1.658351,1.03,0.58,0.13995,0.0105,0.13739,,0.1,0.35,0.61,0.57,,1.25,0.62,0.25,,,0.362156,,,,,,,,
2018-12-07T00:00:00,0.213,0.501,0.308947,0.173936,0.68,1.658351,1.03,0.58,0.13995,0.0105,0.13739,,0.1,0.35,0.61,0.57,,1.25,0.62,,,,0.362156,,,,,,,,
2018-12-08T00:00:00,0.213,0.501,0.308947,0.173936,0.68,1.658351,1.03,0.58,0.13995,0.0105,0.13739,,0.1,0.35,0.61,0.57,,1.25,0.62,0.25,,,0.362156,,,,,,,,
2018-12-09T00:00:00,0.213,0.501,0.308947,0.173936,0.68,1.658351,1.03,0.58,0.13995,0.0105,0.13739,,0.1,0.35,0.61,0.57,,1.25,0.62,0.25,,,0.362156,,,,,,,,
2018-12-10T00:00:00,0.246,0.642,0.350414,0.094868,0.97,1.481065,1.37,0.77,0.05184,0.0105,0.194415,,0.1,0.2,1.4,2.1,,1.25,0.31,0.11,0.688,16.28,0.152022,,,,,,,,
2018-12-11T00:00:00,0.246,0.642,0.350414,0.094868,0.97,1.481065,1.37,0.77,0.05184,0.0105,0.194415,,0.1,0.2,1.4,2.1,,1.25,0.31,0.11,0.688,16.28,0.152022,,,,,,,,
2018-12-12T00:00:00,0.246,0.642,0.350414,0.094868,0.97,1.481065,1.37,0.77,0.05184,0.0105,0.194415,,0.1,0.2,1.4,2.1,,1.25,0.31,0.11,0.688,16.28,0.152022,,,,,,,,
2018-12-13T00:00:00,0.246,0.642,0.350414,0.094868,0.97,1.481065,1.37,0.77,0.05184,0.0105,0.194415,,0.1,0.2,1.4,2.1,,1.25,0.31,0.11,0.688,16.28,0.152022,,,,,,,,
2018-12-14T00:00:00,0.246,0.642,0.350414,0.094868,0.97,1.481065,1.37,0.77,0.05184,0.0105,0.194415,,0.1,0.2,1.4,2.1,,1.25,0.31,0.11,0.688,16.28,0.152022,,,,,,,,
2018-12-15T00:00:00,0.246,0.642,0.350414,0.094868,0.97,1.481065,1.37,0.77,0.05184,0.0105,0.194415,,0.1,0.2,1.4,2.1,,1.25,0.31,0.11,0.688,16.28,0.152022,,,,,,,,
2018-12-16T00:00:00,0.246,0.642,0.350414,0.094868,0.97,1.481065,1.37,0.77,0.05184,0.0105,0.194415,,0.1,0.2,1.4,2.1,,1.25,0.31,0.11,0.688,16.28,0.152022,,,,,,,,
2018-12-17T00:00:00,0.733,0.93,0.653149,0.247383,1.28,1.886494,2.11,1.44,0.20398,0.0105,0.211516,,0.1,0.76,1.0,2.5,,1.76,0.92,0.34,,,0.378748,,,,,,,,
2018-12-18T00:00:00,0.733,0.93,0.653149,0.247383,1.28,1.886494,2.11,1.44,0.20398,0.0105,0.211516,,0.1,0.76,1.0,2.5,,1.76,0.92,0.34,,,0.378748,,,,,,,,
2018-12-19T00:00:00,0.733,0.93,0.653149,0.247383,1.28,1.886494,2.11,1.44,0.20398,0.0105,0.211516,,0.1,0.76,1.0,2.5,,1.76,0.92,0.34,,,0.378748,,,,,,,,
2018-12-20T00:00:00,0.733,0.93,0.653149,0.247383,1.28,1.886494,2.11,1.44,0.20398,0.0105,0.211516,,0.1,0.76,1.0,2.5,,1.76,0.92,0.34,,,0.378748,,,,,,,,
2018-12-21T00:00:00,0.733,0.93,0.653149,0.247383,1.28,1.886494,2.11,1.44,0.20398,0.0105,0.211516,,0.1,0.76,1.0,2.5,,1.76,0.92,0.34,,,0.378748,,,,,,,,
2018-12-22T00:00:00,0.733,0.93,0.653149,0.247383,1.28,1.886494,2.11,1.44,0.20398,0.0105,0.211516,,0.1,0.76,1.0,2.5,,1.76,0.92,0.34,,,0.378748,,,,,,,,
2018-12-23T00:00:00,0.733,0.93,0.653149,0.247383,1.28,1.886494,2.11,1.44,0.20398,0.0105,0.211516,,0.1,0.76,1.0,2.5,,1.76,0.92,0.34,,,0.378748,,,,,,,,
2018-12-24T00:00:00,0.061,0.127,0.104193,0.024955,0.6,1.313494,0.52,0.47,0.07258,0.0105,0.146206,,0.1,0.18,0.67,0.98,,0.73,0.18,0.1,0.572,2.5,0.161368,,,,,,,,
2018-12-25T00:00:00,0.061,0.127,0.104193,0.024955,0.6,1.313494,0.52,0.47,0.07258,0.0105,0.146206,,0.1,0.18,0.67,0.98,,0.73,0.18,0.1,0.572,2.5,0.161368,,,,,,,,
2018-12-26T00:00:00,0.061,0.127,0.104193,0.024955,0.6,1.313494,0.52,0.47,,0.0105,0.146206,,0.1,0.18,0.67,0.98,,0.73,0.18,0.1,0.572,2.5,0.161368,,,,,,,,
2018-12-27T00:00:00,0.061,0.127,0.104193,0.024955,0.6,1.313494,0.52,0.47,0.07258,0.0105,0.146206,,0.1,0.18,0.67,0.98,,0.73,0.18,,0.572,2.5,0.161368,,,,,,,,
2018-12-28T00:00:00,0.061,0.127,0.104193,0.024955,0.6,1.313494,0.52,0.47,0.07258,0.0105,0.146206,,0.1,0.18,0.67,0.98,,0.73,0.18,0.1,0.572,2.5,0.161368,,,,,,,,
2018-12-29T00:00:00,0.061,0.127,0.104193,0.024955,0.6,1.313494,0.52,0.47,0.07258,0.0105,0.146206,,0.1,0.18,0.67,0.98,,0.73,0.18,0.1,0.572,2.5,0.161368,,,,,,,,
2018-12-30T00:00:00,0.061,0.127,0.104193,0.024955,0.6,1.313494,0.52,0.47,0.07258,0.0105,0.146206,,0.1,0.18,0.67,0.98,,0.73,0.18,0.1,0.572,2.5,0.161368,,,,,,,,
2018-12-31T00:00:00,,,0.129592,0.033207,0.37,,,0.2472,0.1633,0.0105,,,0.1,,0.9,,,0.73,0.27,0.08,,,,,,,,,,,
2019-01-01T00:00:00,0.331,0.161,0.129592,0.033207,0.37,0.499221,0.94,0.2472,0.1633,0.0105,0.025403,,0.1,0.17,0.9,,,0.73,0.27,0.08,,0.52,0.027498,0.95,,,,,,,
2019-01-02T00:00:00,0.331,0.161,0.129592,0.033207,0.37,0.499221,0.94,0.2472,0.1633,0.0105,0.025403,,0.1,0.17,0.9,,,0.73,0.27,0.08,,0.52,0.027498,0.95,,,,,,,
2019-01-03T00:00:00,0.331,0.161,0.129592,0.033207,0.37,0.499221,0.94,0.2472,0.1633,0.0105,0.025403,,0.1,0.17,0.9,,,0.73,0.27,0.08,,0.52,0.027498,0.95,,,,,,,
2019-01-04T00:00:00,0.331,0.161,0.129592,0.033207,0.37,0.499221,0.94,0.2472,0.1633,0.0105,0.025403,,0.1,0.17,0.9,,,0.73,0.27,0.08,,0.52,0.027498,0.95,,,,,,,
2019-01-05T00:00:00,0.331,0.161,0.129592,0.033207,0.37,0.499221,0.94,0.2472,0.1633,0.0105,0.025403,,0.1,0.17,0.9,,,0.73,0.27,0.08,,0.52,0.027498,0.95,,,,,,,
2019-01-06T00:00:00,0.331,0.161,0.129592,0.033207,0.37,0.499221,0.94,0.2472,0.1633,0.0105,0.025403,,0.1,0.17,0.9,,,0.73,0.27,0.08,,0.52,0.027498,0.95,,,,,,,
2019-01-07T00:00:00,0.109,,0.176764,0.092559,0.74,1.392104,1.03,0.70258,0.2281,0.0105,0.072576,,0.1,0.14,0.59,,,1.57,0.69,0.3,0.11,0.37,0.12659,2.1,,,,,,,
2019-01-08T00:00:00,0.109,0.215,0.176764,0.092559,0.74,1.392104,1.03,0.70258,0.2281,0.0105,0.072576,,0.1,0.14,0.59,,,1.57,0.69,0.3,0.11,0.37,0.12659,2.1,,,,,,,
2019-01-09T00:00:00,0.109,0.215,0.176764,0.092559,0.74,1.392104,1.03,0.70258,0.2281,0.0105,0.072576,,0.1,0.14,0.59,,,1.57,0.69,0.3,0.11,0.37,0.12659,2.1,,,,,,,
2019-01-10T00:00:00,0.109,0.215,0.176764,0.092559,0.74,1.392104,1.03,0.70258,0.2281,0.0105,0.072576,,0.1,0.14,0.59,,,1.57,0.69,0.3,0.11,0.37,0.12659,2.1,,,,,,,
2019-01-11T00:00:00,0.109,0.215,0.176764,0.092559,0.74,1.392104,1.03,0.70258,0.2281,0.0105,0.072576,,0.1,0.14,0.59,,,1.57,0.69,0.3,0.11,0.37,0.12659,2.1,,,,,,,
2019-01-12T00:00:00,0.109,0.215,0.176764,0.092559,0.74,1.392104,1.03,0.70258,0.2281,0.0105,0.072576,,0.1,0.14,0.59,,,1.57,0.69,0.3,0.11,0.37,0.12659,2.1,,,,,,,
2019-01-13T00:00:00,0.109,0.215,0.176764,0.092559,0.74,1.392104,1.03,0.70258,0.2281,0.0105,0.072576,,0.1,0.14,0.59,,,1.57,0.69,0.3,0.11,0.37,0.12659,2.1,,,,,,,
2019-01-14T00:00:00,0.4,,0.085525,0.049245,0.83,0.885299,0.99,0.77544,0.15034,0.0105,0.039016,,0.1,0.086,0.19,,,1.46,0.16,0.13,0.514,0.28,0.062956,3.49,,,,,,,
2019-01-15T00:00:00,0.4,0.849,0.085525,0.049245,0.83,0.885299,0.99,0.77544,0.15034,0.0105,0.039016,,0.1,0.086,0.19,,,1.46,0.16,0.13,0.514,0.28,0.062956,3.49,,,,,,,
2019-01-16T00:00:00,0.4,0.849,0.085525,0.049245,0.83,0.885299,0.99,0.77544,0.15034,0.0105,0.039016,,0.1,0.086,0.19,,,1.46,0.16,0.13,0.514,0.28,0.062956,3.49,,,,,,,
2019-01-17T00:00:00,0.4,0.849,0.085525,0.049245,0.83,0.885299,0.99,0.77544,0.15034,0.0105,0.039016,,0.1,0.086,0.19,,,1.46,0.16,0.13,0.514,0.28,0.062956,3.49,,,,,,,
2019-01-18T00:00:00,0.4,0.849,0.085525,0.049245,0.83,0.885299,0.99,0.77544,0.15034,0.0105,0.039016,,0.1,0.086,0.19,,,1.46,0.16,0.13,0.514,0.28,0.062956,3.49,,,,,,,
2019-01-19T00:00:00,0.4,0.849,0.085525,0.049245,0.83,0.885299,0.99,0.77544,0.15034,0.0105,0.039016,,0.1,0.086,0.19,,,1.46,0.16,0.13,0.514,0.28,0.062956,3.49,,,,,,,
2019-01-20T00:00:00,0.4,0.849,0.085525,0.049245,0.83,0.885299,0.99,0.77544,0.15034,0.0105,0.039016,,0.1,0.086,0.19,,,1.46,0.16,0.13,0.514,0.28,0.062956,3.49,,,,,,,
2019-01-21T00:00:00,1.022,1.385,0.354512,0.143316,1.17,2.403688,2.16,1.77205,0.23328,0.0105,0.127528,,0.1,0.3,0.75,,,1.36,0.55,0.47,1.98,16.5,0.191962,2.05,,,,,,,
2019-01-22T00:00:00,1.022,1.385,0.354512,0.143316,1.17,2.403688,2.16,1.77205,0.23328,0.0105,0.127528,,0.1,0.3,0.75,,,1.36,0.55,0.47,1.98,16.5,0.191962,2.05,,,,,,,
2019-01-23T00:00:00,1.022,1.385,0.354512,0.143316,1.17,2.403688,2.16,1.77205,0.23328,0.0105,0.127528,,0.1,0.3,0.75,,,1.36,0.55,0.47,1.98,16.5,0.191962,2.05,,,,,,,
2019-01-24T00:00:00,1.022,1.385,0.354512,0.143316,1.17,2.403688,2.16,1.77205,0.23328,0.0105,0.127528,,0.1,0.3,0.75,,,1.36,0.55,0.47,1.98,16.5,0.191962,2.05,,,,,,,
2019-01-25T00:00:00,1.022,1.385,0.354512,0.143316,1.17,2.403688,2.16,1.77205,0.23328,0.0105,0.127528,,0.1,0.3,0.75,,,1.36,0.55,0.47,1.98,16.5,0.191962,2.05,,,,,,,
2019-01-26T00:00:00,1.022,1.385,0.354512,0.143316,1.17,2.403688,2.16,1.77205,0.23328,0.0105,0.127528,,0.1,0.3,0.75,,,1.36,0.55,0.47,1.98,16.5,0.191962,2.05,,,,,,,
