Time,DsOsieczow21-BaA(PM10)-24g,DsWrocWybCon-BaA(PM10)-24g,KpCiechTezni-BaA(PM10)-24g,KpZielBoryTu-BaA(PM10)-24g,LbLubSliwins-BaA(PM10)-24g,LdLodzLegion-BaA(PM10)-24g,LuZielKrotka-BaA(PM10)-24g,MpKrakBujaka-BaA(PM10)-24g,MzWarAKrzywo-BaA(PM10)-24g,OpOpoleOsAKr-BaA(PM10)-24g,PdBialWaszyn-BaA(PM10)-24g,PdSuwPulaski-BaA(PM10)-24g,PkJasloSikor-BaA(PM10)-24g,PmGdaLecz08m-BaA(PM10)-24g,PmKosTargo12-BaA(PM10)-24g,PmWejhPlWejh-BaA(PM10)-24g,SkKielJagiel-BaA(PM10)-24g,SlKatoKossut-BaA(PM10)-24g,WmOlsPuszkin-BaA(PM10)-24g,WmPuszczaBor-BaA(PM10)-24g,WpPilaKusoci-BaA(PM10)-24g,ZpSzczAndr01-BaA(PM10)-24g,PdSuwPulaskp-BaA(PM10)-24g,SkKielTargow-BaA(PM10)-24g,PkRzeszRejta-BaA(PM10)-24g,KpNaklWawrzy-BaA(PM10)-24g,PmGdaLeczk81-BaA(PM10)-24g,ZpSzczAndrze-BaA(PM10)-24g,PmGdaLeczkow-BaA(PM10)-24g,PdBialPPiech-BaA(PM10)-24g,WpPoznSzyman-BaA(PM10)-24g
2021-10-07T00:00:00,0.58,0.73,,0.270777,1.29,0.38,0.68,1.28,0.62,,1.95991,,,,,,,1.45,0.89,0.23,1.07,,,1.31,1.04,2.784608,0.66,0.68,,,
2021-10-08T00:00:00,0.58,0.73,,0.270777,1.29,0.38,0.68,1.28,0.62,,1.95991,,,,,,,1.45,0.89,0.23,1.07,,,1.31,1.04,2.784608,0.66,0.68,,,
2021-10-09T00:00:00,0.58,0.73,,0.270777,1.29,0.38,0.68,1.28,0.62,,1.95991,,,,,,,1.45,0.89,0.23,1.07,,,1.31,1.04,2.784608,0.66,0.68,,,
2021-10-10T00:00:00,0.58,0.73,,0.270777,1.29,0.38,0.68,1.28,0.62,,1.95991,,,,,,,1.45,0.89,0.23,1.07,,,1.31,1.04,2.784608,0.66,0.68,,,
2021-10-11T00:00:00,0.92,,,0.248681,1.83,0.65,0.83,2.45,0.52,,1.783585,,,,,,,4.1,0.46,0.31,0.991,,,4.06,,3.635542,0.4,0.12,,,
2021-10-12T00:00:00,0.92,1.0,,0.248681,1.83,0.65,0.83,2.45,0.52,,1.783585,,,,,,,4.1,0.46,0.31,0.991,,,4.06,1.7,3.635542,0.4,0.12,,,
2021-10-13T00:00:00,0.92,1.0,,0.248681,1.83,0.65,0.83,2.45,0.52,,1.783585,,,,,,,4.1,0.46,0.31,0.991,,,4.06,1.7,3.635542,0.4,0.12,,,
2021-10-14T00:00:00,0.92,1.0,,0.248681,1.83,0.65,0.83,2.45,0.52,,1.783585,,,,,,,4.1,0.46,0.31,0.991,,,4.06,1.7,3.635542,0.4,0.12,,,
2021-10-15T00:00:00,0.92,1.0,,0.248681,1.83,0.65,0.83,2.45,0.52,,1.783585,,,,,,,4.1,0.46,,0.991,,,4.06,1.7,3.635542,0.4,0.12,,,
2021-10-16T00:00:00,0.92,1.0,,0.248681,1.83,0.65,0.83,2.45,0.52,,1.783585,,,,,,,4.1,0.46,0.31,0.991,,,4.06,1.7,3.635542,0.4,0.12,,,
2021-10-17T00:00:00,0.92,1.0,,0.248681,1.83,0.65,0.83,2.45,0.52,,1.783585,,,,,,,4.1,0.46,0.31,0.991,,,4.06,1.7,3.635542,0.4,0.12,,,
2021-10-18T00:00:00,0.81,0.73,,0.174027,2.06,0.42,0.5,1.68,1.0,,0.598788,,,,,,,2.18,0.31,0.27,0.836,,,2.28,0.73,2.181287,0.55,0.14,,,
2021-10-19T00:00:00,0.81,0.73,,0.174027,2.06,0.42,0.5,1.68,1.0,,0.598788,,,,,,,2.18,0.31,0.27,0.836,,,2.28,0.73,2.181287,0.55,0.14,,,
2021-10-20T00:00:00,0.81,0.73,,0.174027,2.06,0.42,0.5,1.68,1.0,,0.598788,,,,,,,2.18,0.31,0.27,0.836,,,2.28,0.73,2.181287,0.55,0.14,,,
2021-10-21T00:00:00,0.81,0.73,,0.174027,2.06,0.42,0.5,1.68,1.0,,0.598788,,,,,,,2.18,0.31,0.27,0.836,,,2.28,0.73,2.181287,0.55,0.14,,,
2021-10-22T00:00:00,0.81,0.73,,0.174027,2.06,0.42,0.5,1.68,1.0,,0.598788,,,,,,,2.18,0.31,0.27,0.836,,,2.28,0.73,2.181287,0.55,0.14,,,
2021-10-23T00:00:00,0.81,0.73,,0.174027,2.06,0.42,0.5,1.68,1.0,,0.598788,,,,,,,2.18,0.31,0.27,0.836,,,2.28,0.73,2.181287,0.55,0.14,,,
2021-10-24T00:00:00,0.81,0.73,,0.174027,2.06,0.42,0.5,1.68,1.0,,0.598788,,,,,,,2.18,0.31,0.27,0.836,,,2.28,0.73,2.181287,0.55,0.14,,,
2021-10-25T00:00:00,2.86,1.7,,1.070445,2.45,0.9,1.26,3.84,1.25,,0.596204,,,,,,,4.46,0.66,0.62,2.6,,,7.59,1.39,7.332834,1.0,0.23,,,
2021-10-26T00:00:00,2.86,1.7,,1.070445,2.45,0.9,1.26,3.84,1.25,,0.596204,,,,,,,4.46,0.66,0.62,2.6,,,7.59,1.39,7.332834,1.0,0.23,,,
2021-10-27T00:00:00,2.86,1.7,,1.070445,2.45,0.9,1.26,3.84,1.25,,0.596204,,,,,,,4.46,0.66,0.62,2.6,,,7.59,1.39,7.332834,1.0,0.23,,,
2021-10-28T00:00:00,2.86,1.7,,1.070445,2.45,0.9,1.26,3.84,1.25,,0.596204,,,,,,,4.46,0.66,0.62,2.6,,,7.59,1.39,7.332834,1.0,0.23,,,
2021-10-29T00:00:00,2.86,1.7,,1.070445,2.45,0.9,1.26,3.84,1.25,,0.596204,,,,,,,4.46,0.66,0.62,2.6,,,7.59,1.39,7.332834,1.0,0.23,,,
2021-10-30T00:00:00,2.86,1.7,,1.070445,2.45,0.9,1.26,3.84,1.25,,0.596204,,,,,,,4.46,0.66,0.62,2.6,,,7.59,1.39,7.332834,1.0,0.23,,,
2021-10-31T00:00:00,2.86,1.7,,1.070445,2.45,0.9,1.26,3.84,1.25,,0.596204,,,,,,,4.46,0.66,0.62,2.6,,,7.59,1.39,7.332834,1.0,0.23,,,
2021-11-01T00:00:00,0.57,0.81,,0.568173,1.28,0.65,1.12,2.28,0.66,,0.534266,,,,,,,2.49,0.37,0.44,0.722,,,1.42,1.42,4.07386,0.55,0.31,,,
2021-11-02T00:00:00,0.57,0.81,,0.568173,1.28,0.65,1.12,2.28,0.66,,0.534266,,,,,,,2.49,0.37,0.44,0.722,,,1.42,1.42,4.07386,0.55,0.31,,,
2021-11-03T00:00:00,0.57,0.81,,0.568173,1.28,0.65,1.12,2.28,0.66,,0.534266,,,,,,,2.49,0.37,0.44,0.722,,,1.42,1.42,4.07386,0.55,0.31,,,
2021-11-04T00:00:00,0.57,0.81,,0.568173,1.28,0.65,1.12,2.28,0.66,,0.534266,,,,,,,2.49,0.37,0.44,0.722,,,1.42,1.42,4.07386,0.55,0.31,,,
2021-11-05T00:00:00,0.57,0.81,,0.568173,1.28,0.65,1.12,2.28,0.66,,0.534266,,,,,,,2.49,0.37,0.44,0.722,,,1.42,1.42,4.07386,0.55,0.31,,,
2021-11-06T00:00:00,0.57,0.81,,0.568173,1.28,0.65,1.12,2.28,0.66,,0.534266,,,,,,,2.49,0.37,0.44,0.722,,,1.42,1.42,4.07386,0.55,0.31,,,
2021-11-07T00:00:00,0.57,0.81,,0.568173,1.28,0.65,1.12,2.28,0.66,,0.534266,,,,,,,2.49,0.37,0.44,0.722,,,1.42,1.42,4.07386,0.55,0.31,,,
2021-11-08T00:00:00,4.14,3.61,,4.053085,3.0,1.22,2.59,5.23,1.66,,0.855487,,,,,,,4.61,1.11,0.73,2.45,,,8.39,3.01,5.373311,1.1,0.48,,,
2021-11-09T00:00:00,4.14,3.61,,4.053085,3.0,1.22,2.59,5.23,1.66,,0.855487,,,,,,,4.61,1.11,0.73,2.45,,,8.39,3.01,5.373311,1.1,0.48,,,
2021-11-10T00:00:00,4.14,3.61,,4.053085,3.0,1.22,2.59,5.23,1.66,,0.855487,,,,,,,4.61,1.11,0.73,2.45,,,8.39,3.01,5.373311,1.1,0.48,,,
2021-11-11T00:00:00,4.14,3.61,,4.053085,3.0,1.22,2.59,5.23,1.66,,0.855487,,,,,,,4.61,1.11,0.73,2.45,,,8.39,3.01,5.373311,1.1,0.48,,,
2021-11-12T00:00:00,4.14,3.61,,4.053085,3.0,1.22,2.59,5.23,1.66,,0.855487,,,,,,,4.61,1.11,0.73,2.45,,,8.39,3.01,5.373311,1.1,0.48,,,
2021-11-13T00:00:00,4.14,3.61,,4.053085,3.0,1.22,2.59,5.23,1.66,,0.855487,,,,,,,4.61,1.11,0.73,2.45,,,8.39,3.01,5.373311,1.1,0.48,,,
2021-11-14T00:00:00,4.14,3.61,,4.053085,3.0,,2.59,5.23,1.66,,0.855487,,,,,,,4.61,1.11,0.73,2.45,,,8.39,3.01,5.373311,1.1,0.48,,,
2021-11-15T00:00:00,0.67,1.51,,0.920165,1.34,,2.44,2.38,1.01,,0.67988,,,,,,,2.64,0.46,0.38,0.894,,,,3.72,2.753689,0.42,0.26,,,
2021-11-16T00:00:00,0.67,,,0.920165,1.34,,2.44,2.38,1.01,,0.67988,,,,,,,2.64,0.46,0.38,0.894,,,,3.72,2.753689,0.42,0.26,,,
2021-11-17T00:00:00,0.67,,,0.920165,1.34,0.53,2.44,2.38,1.01,,0.67988,,,,,,,2.64,0.46,0.38,0.894,,,,3.72,2.753689,0.42,0.26,,,
2021-11-18T00:00:00,0.67,,,0.920165,1.34,0.53,2.44,2.38,1.01,,0.67988,,,,,,,2.64,0.46,0.38,0.894,,,,3.72,2.753689,0.42,0.26,,,
2021-11-19T00:00:00,0.67,1.51,,0.920165,1.34,0.53,2.44,2.38,1.01,,0.67988,,,,,,,2.64,0.46,0.38,0.894,,,,3.72,2.753689,0.42,0.26,,,
2021-11-20T00:00:00,0.67,1.51,,0.920165,1.34,0.53,2.44,2.38,1.01,,0.67988,,,,,,,2.64,0.46,0.38,0.894,,,,3.72,2.753689,0.42,0.26,,,
2021-11-21T00:00:00,0.67,1.51,,0.920165,1.34,0.53,2.44,2.38,1.01,,0.67988,,,,,,,2.64,0.46,0.38,0.894,,,,3.72,2.753689,0.42,0.26,,,
2021-11-22T00:00:00,2.12,2.96,,0.62601,1.6,1.36,,7.9,2.81,,1.26853,,,,,,,6.43,1.16,0.64,1.64,,,,2.35,5.940594,1.3,0.36,,,
2021-11-23T00:00:00,2.12,2.96,,0.62601,1.6,1.36,,7.9,2.81,,1.26853,,,,,,,6.43,1.16,0.64,1.64,,,,2.35,5.940594,1.3,0.36,,,
2021-11-24T00:00:00,2.12,2.96,,0.62601,1.6,1.36,,7.9,2.81,,1.26853,,,,,,,6.43,1.16,0.64,1.64,,,,2.35,5.940594,1.3,0.36,,,
2021-11-25T00:00:00,2.12,2.96,,0.62601,1.6,1.36,,7.9,2.81,,1.26853,,,,,,,6.43,1.16,0.64,1.64,,,,2.35,5.940594,1.3,0.36,,,
2021-11-26T00:00:00,2.12,2.96,,0.62601,1.6,1.36,,7.9,2.81,,1.26853,,,,,,,6.43,1.16,0.64,1.64,,,,2.35,5.940594,1.3,0.36,,,
2021-11-27T00:00:00,2.12,2.96,,0.62601,1.6,1.36,,7.9,2.81,,1.26853,,,,,,,6.43,1.16,,1.64,,,,2.35,5.940594,1.3,0.36,,,
2021-11-28T00:00:00,2.12,2.96,,0.62601,1.6,1.36,,7.9,2.81,,1.26853,,,,,,,6.43,1.16,0.64,1.64,,,,2.35,5.940594,1.3,0.36,,,
2021-11-29T00:00:00,0.84,1.95,,0.989687,2.19,1.78,2.64,4.56,1.65,,1.939878,,,,,,,4.1,1.2,,1.39,,,4.7,1.9,3.846908,1.1,0.54,,,
2021-11-30T00:00:00,0.84,1.95,,0.989687,2.19,1.78,2.64,4.56,1.65,,1.939878,,,,,,,4.1,1.2,0.76,1.39,,,4.7,1.9,3.846908,1.1,0.54,,,
2021-12-01T00:00:00,0.84,1.95,,0.989687,2.19,1.78,2.64,4.56,1.65,,1.939878,,,,,,,4.1,1.2,0.76,1.39,,,4.7,1.9,3.846908,1.1,0.54,,,
2021-12-02T00:00:00,0.84,1.95,,0.989687,2.19,1.78,2.64,4.56,1.65,,1.939878,,,,,,,4.1,1.2,0.76,1.39,,,4.7,1.9,3.846908,1.1,0.54,,,
2021-12-03T00:00:00,0.84,1.95,,0.989687,2.19,1.78,2.64,4.56,1.65,,1.939878,,,,,,,4.1,1.2,0.76,1.39,,,4.7,1.9,3.846908,1.1,0.54,,,
2021-12-04T00:00:00,0.84,1.95,,0.989687,2.19,1.78,2.64,4.56,1.65,,1.939878,,,,,,,4.1,1.2,0.76,1.39,,,4.7,1.9,3.846908,1.1,0.54,,,
2021-12-05T00:00:00,0.84,1.95,,0.989687,2.19,1.78,2.64,4.56,1.65,,1.939878,,,,,,,4.1,1.2,0.76,1.39,,,4.7,1.9,3.846908,1.1,0.54,,,
2021-12-06T00:00:00,8.16,5.46,,2.276927,4.97,4.05,6.26,8.69,3.8,,0.816608,,,,,,,11.82,1.68,1.1,2.54,,,10.56,6.29,7.704128,2.9,1.77,,,
2021-12-07T00:00:00,8.16,5.46,,2.276927,4.97,4.05,6.26,8.69,,,0.816608,,,,,,,11.82,1.68,1.1,2.54,,,10.56,6.29,7.704128,2.9,1.77,,,
2021-12-08T00:00:00,8.16,5.46,,2.276927,4.97,4.05,6.26,8.69,,,0.816608,,,,,,,11.82,1.68,1.1,2.54,,,10.56,6.29,7.704128,2.9,1.77,,,
2021-12-09T00:00:00,8.16,5.46,,2.276927,4.97,4.05,6.26,8.69,,,0.816608,,,,,,,11.82,1.68,1.1,2.54,,,10.56,6.29,7.704128,2.9,1.77,,,
2021-12-10T00:00:00,8.16,5.46,,2.276927,4.97,4.05,6.26,8.69,3.8,,0.816608,,,,,,,11.82,1.68,1.1,2.54,,,10.56,6.29,7.704128,2.9,1.77,,,
2021-12-11T00:00:00,8.16,5.46,,2.276927,4.97,4.05,6.26,8.69,3.8,,0.816608,,,,,,,11.82,1.68,1.1,2.54,,,10.56,6.29,7.704128,2.9,1.77,,,
2021-12-12T00:00:00,8.16,5.46,,2.276927,4.97,4.05,6.26,8.69,3.8,,0.816608,,,,,,,11.82,1.68,1.1,2.54,,,10.56,6.29,7.704128,2.9,1.77,,,
2021-12-13T00:00:00,1.06,3.71,,1.534519,3.52,3.01,1.5,12.53,3.44,,0.886679,,,,,,,17.31,1.32,1.04,3.45,,,12.7,4.22,5.754861,1.2,1.67,,,
2021-12-14T00:00:00,1.06,3.71,,1.534519,3.52,3.01,1.5,12.53,3.44,,0.886679,,,,,,,17.31,1.32,1.04,3.45,,,12.7,4.22,5.754861,1.2,1.67,,,
2021-12-15T00:00:00,1.06,3.71,,1.534519,3.52,3.01,1.5,12.53,3.44,,0.886679,,,,,,,17.31,1.32,1.04,3.45,,,12.7,4.22,5.754861,1.2,1.67,,,
2021-12-16T00:00:00,1.06,3.71,,1.534519,3.52,3.01,1.5,12.53,3.44,,0.886679,,,,,,,17.31,1.32,1.04,3.45,,,12.7,4.22,5.754861,1.2,1.67,,,
2021-12-17T00:00:00,1.06,3.71,,1.534519,3.52,3.01,1.5,12.53,3.44,,0.886679,,,,,,,17.31,1.32,1.04,3.45,,,12.7,4.22,5.754861,1.2,1.67,,,
2021-12-18T00:00:00,1.06,3.71,,1.534519,3.52,3.01,1.5,12.53,3.44,,0.886679,,,,,,,17.31,1.32,,3.45,,,12.7,4.22,5.754861,1.2,1.67,,,
2021-12-19T00:00:00,1.06,3.71,,1.534519,3.52,3.01,1.5,12.53,3.44,,0.886679,,,,,,,17.31,1.32,,3.45,,,12.7,4.22,5.754861,1.2,1.67,,,
2021-12-20T00:00:00,4.8,2.99,,5.939647,5.59,3.48,4.84,7.1,4.1,,2.019647,,,,,,,10.1,2.07,,8.47,,,22.21,12.28,11.726255,2.1,1.32,,,
2021-12-21T00:00:00,4.8,2.99,,5.939647,5.59,3.48,4.84,7.1,4.1,,2.019647,,,,,,,10.1,2.07,2.03,8.47,,,22.21,12.28,11.726255,2.1,1.32,,,
2021-12-22T00:00:00,4.8,2.99,,5.939647,5.59,3.48,4.84,7.1,4.1,,2.019647,,,,,,,10.1,2.07,2.03,8.47,,,22.21,12.28,11.726255,2.1,1.32,,,
2021-12-23T00:00:00,4.8,2.99,,5.939647,5.59,3.48,4.84,7.1,4.1,,2.019647,,,,,,,10.1,2.07,2.03,8.47,,,22.21,12.28,11.726255,2.1,1.32,,,
2021-12-24T00:00:00,4.8,2.99,,5.939647,5.59,3.48,4.84,7.1,4.1,,2.019647,,,,,,,10.1,2.07,2.03,8.47,,,22.21,12.28,11.726255,2.1,1.32,,,
2021-12-25T00:00:00,4.8,2.99,,5.939647,5.59,3.48,4.84,7.1,4.1,,2.019647,,,,,,,10.1,2.07,2.03,8.47,,,22.21,12.28,11.726255,2.1,1.32,,,
2021-12-26T00:00:00,4.8,2.99,,5.939647,5.59,3.48,4.84,7.1,4.1,,2.019647,,,,,,,,2.07,2.03,8.47,,,22.21,12.28,11.726255,2.1,1.32,,,
2021-12-27T00:00:00,5.3,5.68,,2.510242,6.1,2.04,4.93,11.65,3.46,,,,,,,,,4.66,2.46,1.68,9.76,,,7.39,6.18,13.397105,3.0,2.13,,,
2021-12-28T00:00:00,5.3,5.68,,2.510242,6.1,2.04,4.93,11.65,3.46,,,,,,,,,4.66,2.46,1.68,9.76,,,7.39,6.18,13.397105,3.0,2.13,,,
2021-12-29T00:00:00,5.3,5.68,,2.510242,6.1,2.04,4.93,11.65,3.46,,,,,,,,,4.66,2.46,1.68,9.76,,,7.39,6.18,13.397105,3.0,2.13,,,
2021-12-30T00:00:00,5.3,5.68,,2.510242,6.1,2.04,4.93,11.65,3.46,,,,,,,,,4.66,2.46,1.68,9.76,,,7.39,6.18,13.397105,3.0,2.13,,,
2021-12-31T00:00:00,5.3,5.68,,2.510242,6.1,2.04,4.93,11.65,3.46,,,,,,,,,4.66,2.46,,9.76,,,7.39,6.18,13.397105,3.0,2.13,,,
2022-01-01T00:00:00,5.3,5.7,,2.510242,6.1,2.02,4.93,11.65,3.46,,1.27,,,,,,,4.66,2.46,,,,,7.39,6.18,13.397105,,2.13,3.0,,
2022-01-02T00:00:00,5.3,5.7,,2.510242,6.1,2.02,4.93,11.65,3.46,,1.27,,,,,,,4.66,2.46,1.68,,,,7.39,6.18,13.397105,,2.13,3.0,,
2022-01-03T00:00:00,0.87,2.54,,0.616932,2.07,1.58,2.63,4.9,2.7,,,,,,,,,4.56,2.5,,2.25,,,8.26337,6.14,4.104969,,0.44,1.82,,
2022-01-04T00:00:00,0.87,2.54,,0.616932,2.07,1.58,2.63,4.9,2.7,,1.31,,,,,,,4.56,2.5,,2.25,,,8.26337,6.14,4.104969,,0.44,1.82,,
2022-01-05T00:00:00,0.56,2.54,,0.616932,2.07,1.58,2.63,4.9,2.7,,1.31,,,,,,,4.56,2.5,,2.25,,,8.26337,6.14,4.104969,,0.44,1.82,,
2022-01-06T00:00:00,0.56,2.54,,0.616932,2.07,1.58,2.63,4.9,2.7,,1.31,,,,,,,4.56,2.5,1.76,2.25,,,8.26337,6.14,4.104969,,0.44,1.82,,
2022-01-07T00:00:00,0.56,2.54,,0.616932,2.07,1.58,2.63,4.9,2.7,,1.31,,,,,,,4.56,2.5,1.76,2.25,,,8.26337,6.14,4.104969,,0.44,1.82,,
2022-01-08T00:00:00,0.56,2.54,,0.616932,2.07,1.58,2.63,4.9,2.7,,1.31,,,,,,,4.56,2.5,1.76,2.25,,,8.26337,6.14,4.104969,,0.44,1.82,,
2022-01-09T00:00:00,0.56,2.54,,0.616932,2.07,1.58,2.63,4.9,2.7,,1.31,,,,,,,4.56,2.5,1.76,2.25,,,8.26337,6.14,4.104969,,0.44,1.82,,
2022-01-10T00:00:00,0.56,6.73,,1.061223,3.05,2.22,2.13,6.4,1.91,,3.71,,,,,,,8.4,2.49,0.68,7.28,,,6.11609,2.82,7.329083,,1.88,4.97,,
2022-01-11T00:00:00,0.56,6.73,,1.061223,3.05,2.22,2.13,6.4,1.91,,3.71,,,,,,,8.4,2.49,0.68,7.28,,,6.11609,2.82,,,1.88,4.97,,
2022-01-12T00:00:00,2.54,6.73,,1.061223,3.05,2.22,2.13,6.4,1.91,,,,,,,,,8.4,2.49,0.68,7.28,,,6.11609,2.82,,,1.88,4.97,,
2022-01-13T00:00:00,2.54,6.73,,1.061223,3.05,2.22,2.13,6.4,1.91,,3.71,,,,,,,8.4,2.49,0.68,7.28,,,6.11609,2.82,7.329083,,1.88,4.97,,
2022-01-14T00:00:00,2.54,6.73,,1.061223,3.05,2.22,2.13,6.4,1.91,,3.71,,,,,,,8.4,2.49,0.68,7.28,,,6.11609,2.82,7.329083,,1.88,4.97,,
2022-01-15T00:00:00,2.54,6.73,,1.061223,3.05,2.22,2.13,6.4,1.91,,3.71,,,,,,,8.4,2.49,0.68,7.28,,,6.11609,2.82,7.329083,,1.88,4.97,,
2022-01-16T00:00:00,2.54,6.73,,1.061223,3.05,2.22,2.13,6.4,1.91,,3.71,,,,,,,8.4,2.49,0.68,7.28,,,6.11609,2.82,7.329083,,1.88,4.97,,
2022-01-17T00:00:00,2.54,1.46,,0.346286,1.38,1.6,1.37,5.2,1.49,,0.94,,,,,,,4.35,0.7,0.34,2.57,,,6.46849,1.56,3.415048,,0.82,0.98,,
2022-01-18T00:00:00,2.54,1.46,,0.346286,1.38,1.6,1.37,5.2,1.49,,0.94,,,,,,,4.35,0.7,0.34,2.57,,,6.46849,1.56,3.415048,,0.82,0.98,,
2022-01-19T00:00:00,0.81,1.46,,0.346286,1.38,1.6,1.37,5.2,1.49,,0.94,,,,,,,4.35,0.7,0.34,2.57,,,6.46849,1.56,3.415048,,0.82,0.98,,
2022-01-20T00:00:00,0.81,1.46,,0.346286,1.38,1.6,1.37,5.2,1.49,,0.94,,,,,,,4.35,0.7,0.34,2.57,,,6.46849,1.56,3.415048,,0.82,0.98,,
2022-01-21T00:00:00,0.81,1.46,,0.346286,1.38,1.6,1.37,5.2,1.49,,0.94,,,,,,,4.35,0.7,0.34,2.57,,,6.46849,1.56,3.415048,,0.82,0.98,,
2022-01-22T00:00:00,0.81,1.46,,0.346286,1.38,1.6,1.37,5.2,1.49,,0.94,,,,,,,4.35,0.7,0.34,2.57,,,6.46849,1.56,3.415048,,0.82,0.98,,
2022-01-23T00:00:00,0.81,1.46,,0.346286,1.38,1.6,1.37,5.2,1.49,,0.94,,,,,,,4.35,0.7,0.34,2.57,,,6.46849,1.56,3.415048,,0.82,0.98,,
2022-01-24T00:00:00,0.81,1.25,,0.228679,2.92,1.68,0.51,5.45,2.37,,0.69,,,,,,,5.08,1.01,0.53,0.911,,,7.657418,5.11,2.742855,,0.25,0.66,,
2022-01-25T00:00:00,0.81,1.25,,0.228679,2.92,1.68,0.51,5.45,2.37,,0.69,,,,,,,5.08,1.01,0.53,0.911,,,7.657418,5.11,2.742855,,0.25,0.66,,
2022-01-26T00:00:00,0.38,1.25,,0.228679,2.92,1.68,0.51,5.45,2.37,,0.69,,,,,,,5.08,1.01,0.53,0.911,,,7.657418,5.11,2.742855,,0.25,0.66,,
2022-01-27T00:00:00,0.38,1.25,,0.228679,2.92,1.68,0.51,5.45,2.37,,0.69,,,,,,,5.08,1.01,0.53,0.911,,,7.657418,5.11,2.742855,,0.25,0.66,,
2022-01-28T00:00:00,0.38,1.25,,0.228679,2.92,1.68,0.51,5.45,2.37,,0.69,,,,,,,5.08,1.01,0.53,0.911,,,7.657418,5.11,2.742855,,0.25,0.66,,
2022-01-29T00:00:00,0.38,1.25,,0.228679,2.92,1.68,0.51,5.45,2.37,,0.69,,,,,,,5.08,1.01,0.53,0.911,,,7.657418,5.11,2.742855,,0.25,0.66,,
2022-01-30T00:00:00,0.38,1.25,,0.228679,2.92,1.68,0.51,5.45,2.37,,0.69,,,,,,,5.08,1.01,0.53,0.911,,,7.657418,5.11,2.742855,,0.25,0.66,,
2022-01-31T00:00:00,0.38,0.93,,0.33405,2.38,1.95,0.474,2.84,1.54,,0.94,,,,,,,4.15,1.11,0.87,0.998,,,6.05095,1.5,2.604421,,0.26,0.94,,
2022-02-01T00:00:00,0.38,0.93,,0.33405,2.38,,0.474,2.84,1.54,,0.94,,,,,,,4.15,1.11,0.87,0.998,,,6.05095,1.5,2.604421,,0.26,0.94,,
2022-02-02T00:00:00,0.2,0.93,,0.33405,2.38,1.95,0.474,2.84,1.54,,,,,,,,,4.15,1.11,0.87,0.998,,,6.05095,1.5,2.604421,,0.26,0.94,,
2022-02-03T00:00:00,0.2,0.93,,0.33405,2.38,1.95,0.474,2.84,1.54,,0.94,,,,,,,4.15,1.11,0.87,0.998,,,6.05095,1.5,2.604421,,0.26,0.94,,
2022-02-04T00:00:00,0.2,0.93,,0.33405,2.38,1.95,0.474,2.84,1.54,,0.94,,,,,,,4.15,1.11,0.87,0.998,,,6.05095,1.5,2.604421,,0.26,0.94,,
2022-02-05T00:00:00,0.2,0.93,,0.33405,2.38,1.95,0.474,2.84,1.54,,0.94,,,,,,,4.15,1.11,0.87,0.998,,,6.05095,1.5,2.604421,,0.26,0.94,,
2022-02-06T00:00:00,0.2,0.93,,0.33405,2.38,1.95,0.474,2.84,1.54,,0.94,,,,,,,4.15,1.11,0.87,0.998,,,6.05095,1.5,2.604421,,0.26,0.94,,
2022-02-07T00:00:00,0.2,0.81,,0.331426,2.35,1.25,0.626,3.74,1.58,,0.6,,,,,,,2.75,0.6,0.44,0.478,,,5.314354,1.69,1.041666,,0.21,0.88,,
2022-02-08T00:00:00,0.2,0.81,,0.331426,2.35,1.25,0.626,3.74,1.58,,0.6,,,,,,,2.75,0.6,0.44,0.478,,,5.314354,1.69,1.041666,,0.21,0.88,,
2022-02-09T00:00:00,0.73,0.81,,0.331426,2.35,1.25,0.626,3.74,1.58,,0.6,,,,,,,2.75,0.6,0.44,0.478,,,5.314354,1.69,1.041666,,0.21,0.88,,
2022-02-10T00:00:00,0.73,0.81,,0.331426,2.35,1.25,0.626,3.74,1.58,,0.6,,,,,,,2.75,0.6,0.44,0.478,,,5.314354,1.69,1.041666,,0.21,0.88,,
2022-02-11T00:00:00,0.73,0.81,,0.331426,2.35,1.25,0.626,3.74,1.58,,0.6,,,,,,,2.75,0.6,0.44,0.478,,,5.314354,1.69,1.041666,,0.21,0.88,,
2022-02-12T00:00:00,0.73,0.81,,0.331426,2.35,1.25,0.626,3.74,1.58,,0.6,,,,,,,2.75,0.6,0.44,0.478,,,5.314354,1.69,1.041666,,0.21,0.88,,
2022-02-13T00:00:00,0.73,0.81,,0.331426,2.35,1.25,0.626,3.74,1.58,,0.6,,,,,,,2.75,0.6,0.44,0.478,,,5.314354,1.69,1.041666,,0.21,0.88,,
2022-02-14T00:00:00,0.73,1.14,,0.374849,0.86,1.5,0.614,5.01,1.23,,0.71,,,,,,,3.11,1.07,1.47,0.758,,,6.096097,0.88,2.569606,,0.15,0.41,,
2022-02-15T00:00:00,0.73,1.14,,0.374849,0.86,1.5,0.614,5.01,1.23,,0.71,,,,,,,3.11,1.07,1.47,0.758,,,6.096097,0.88,2.569606,,0.15,0.41,,
2022-02-16T00:00:00,0.5,1.14,,0.374849,0.86,,0.614,5.01,1.23,,0.71,,,,,,,3.11,1.07,1.47,0.758,,,6.096097,0.88,2.569606,,0.15,0.41,,
