Time,DsGlogWiStwo-Cd(PM10)-24g,DsJelGorSoko-Cd(PM10)-24g,DsLegAlRzecz-Cd(PM10)-24g,DsNowRudSreb-Cd(PM10)-24g,DsOlawZolnAK-Cd(PM10)-24g,DsOsieczow21-Cd(PM10)-24g,DsPolKasztan-Cd(PM10)-24g,DsSzczaKolej-Cd(PM10)-24g,DsWalbrzWyso-Cd(PM10)-24g,DsWrocWybCon-Cd(PM10)-24g,DsZgorBohGet-Cd(PM10)-24g,KpBrodKochan-Cd(PM10)-24g,KpBydPlPozna-Cd(PM10)-24g,KpCiechTezni-Cd(PM10)-24g,KpGrudSienki-Cd(PM10)-24g,KpInowSolank-Cd(PM10)-24g,KpKoniczynka-Cd(PM10)-24g,KpNaklSkargi-Cd(PM10)-24g,KpToruDziewu-Cd(PM10)-24g,KpWloclOkrze-Cd(PM10)-24g,KpZielBoryTu-Cd(PM10)-24g,LbLubSliwins-Cd(PM10)-24g,LbZamoHrubie-Cd(PM10)-24g,LdLodzLegion-Cd(PM10)-24g,LdLodzRudzka-Cd(PM10)-24g,LdPabiKilins-Cd(PM10)-24g,LdPioTrKraPr-Cd(PM10)-24g,LdSieraPolna-Cd(PM10)-24g,LdSkierKonop-Cd(PM10)-24g,LuGorzKosGdy-Cd(PM10)-24g,LuGorzPilsud-Cd(PM10)-24g,LuSulecDudka-Cd(PM10)-24g,LuWsKaziWiel-Cd(PM10)-24g,LuZarySzyman-Cd(PM10)-24g,LuZielKrotka-Cd(PM10)-24g,MpKrakBujaka-Cd(PM10)-24g,MpKrakBulwar-Cd(PM10)-24g,MpKrakWadow-Cd(PM10)-24g,MpNoSaczNadb-Cd(PM10)-24g,MpTarBitStud-Cd(PM10)-24g,MpTrzebOsZWM-Cd(PM10)-24g,MzGutyDuCzer-Cd(PM10)-24g,MzKonJezMos-Cd(PM10)-24g,MzOstroHalle-Cd(PM10)-24g,MzOtwoBrzozo-Cd(PM10)-24g,MzPlocKroJad-Cd(PM10)-24g,MzRad25Czerw-Cd(PM10)-24g,MzSiedKonars-Cd(PM10)-24g,MzWarAKrzywo-Cd(PM10)-24g,MzWarAlNiepo-Cd(PM10)-24g,OpGlubRatusz-Cd(PM10)-24g,OpOpoleOsAKr-Cd(PM10)-24g,PdBialWaszyn-Cd(PM10)-24g,PdSuwPulaski-Cd(PM10)-24g,PkJasloSikor-Cd(PM10)-24g,PkKrosKletow-Cd(PM10)-24g,PkPrzemGrunw-Cd(PM10)-24g,PkRymZdrPark-Cd(PM10)-24g,PkRzeszRejta-Cd(PM10)-24g,PmGdyJozBema-Cd(PM10)-24g,PmKosTargo12-Cd(PM10)-24g,SkKielJagiel-Cd(PM10)-24g,SlBielKossak-Cd(PM10)-24g,SlCzestoBacz-Cd(PM10)-24g,SlGodGliniki-Cd(PM10)-24g,SlKatoKossut-Cd(PM10)-24g,SlPszczBoged-Cd(PM10)-24g,SlRybniBorki-Cd(PM10)-24g,SlTarnoLitew-Cd(PM10)-24g,WmElbBazynsk-Cd(PM10)-24g,WmNiTraugutt-Cd(PM10)-24g,WmOlsPuszkin-Cd(PM10)-24g,WmPuszczaBor-Cd(PM10)-24g,WpKaliSawick-Cd(PM10)-24g,WpNoTomSzpit-Cd(PM10)-24g,WpOstWieWyso-Cd(PM10)-24g,WpPilaKusoci-Cd(PM10)-24g,WpPoznChwial-Cd(PM10)-24g,ZpKoszSpasow-Cd(PM10)-24g,ZpSzczAndr01-Cd(PM10)-24g,ZpSzczec1Maj-Cd(PM10)-24g,ZpWiduBulRyb-Cd(PM10)-24g,KpBydWarszaw-Cd(PM10)-24g,KpWieniZdroj-Cd(PM10)-24g,KpWloclGniaz-Cd(PM10)-24g,OpZdziePiast-Cd(PM10)-24g,PdSuwPulaskp-Cd(PM10)-24g,PkStWolWoPol-Cd(PM10)-24g,PmMalMicki15-Cd(PM10)-24g,SkKielTargow-Cd(PM10)-24g,DsJaworMOB-Cd(PM10)-24g,LuNowaSolMOB-Cd(PM10)-24g,MzMinMazKaziMOB-Cd(PM10)-24g,MzWarBajkowa-Cd(PM10)-24g,MzWarChrosci-Cd(PM10)-24g,OpNysaRodzie-Cd(PM10)-24g,SkStaraZlota-Cd(PM10)-24g,LbBiaPodOrze-Cd(PM10)-24g,LuSmolBytnic-Cd(PM10)-24g,LuSwiebodMOB-Cd(PM10)-24g,OpStrzOpWyszMOB-Cd(PM10)-24g,PkMielPogodn-Cd(PM10)-24g,PmGdaLecz08m-Cd(PM10)-24g,PmLebMalcz16-Cd(PM10)-24g,KpNaklWawrzy-Cd(PM10)-24g,LuGubinAnderMOB-Cd(PM10)-24g,LuNowaSolKos-Cd(PM10)-24g,OpBrzegPoprzMOB-Cd(PM10)-24g,PdSuwPulask2-Cd(PM10)-24g,PmChojPlEmsdMOB-Cd(PM10)-24g,PmGdaLeczk81-Cd(PM10)-24g,SlDabroTysia-Cd(PM10)-24g,WpPoznSpycha-Cd(PM10)-24g,ZpKoszChopin-Cd(PM10)-24g,ZpSzczAndrze-Cd(PM10)-24g,LbChelmPolan-Cd(PM10)-24g,LuZaganKochaMOB-Cd(PM10)-24g,OpKrap3MajaMOB-Cd(PM10)-24g,PmGdaLeczkow-Cd(PM10)-24g,LuMiedzyrMOB-Cd(PM10)-24g,OpKKozBSmial-Cd(PM10)-24g,PdBialPPiech-Cd(PM10)-24g,PdLomSikorsk-Cd(PM10)-24g,PmLebMalczew-Cd(PM10)-24g,WpPleszAlMic-Cd(PM10)-24g
2019-11-24T00:00:00,0.985,0.311,0.959,,,0.412,0.622,,0.518,0.636,,0.3175,,0.32657,0.3877,0.29547,0.3458,0.409521,0.3502,,0.181281,0.27,0.27,0.43,0.44,0.36,0.41,0.31,0.38,0.15,0.22,0.14,0.2,0.41,0.29,0.44939,0.6,0.26,0.33,1.64,0.32,0.3757,,0.4436,0.2207,0.1,0.237,0.2832,0.2411,0.2114,,0.8943,0.103704,,0.35,0.2,0.35,0.23,0.21,0.46,0.41,,0.27,1.15,0.1,0.99,0.37,0.33,1.73,0.31,0.37,0.16,0.21,0.29,0.4,0.35,0.29,0.35,0.1,0.24,0.1,,0.443498,0.388544,0.497329,,0.259422,0.16,0.54,0.22,,0.19,0.424,0.2534,0.2278,0.3421,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-25T00:00:00,0.57,0.311,0.803,,,0.256,0.441,,0.155,0.598,,0.2397,,0.290287,0.4727,0.259189,0.2643,0.533956,0.3106,,0.15576,0.48,0.24,0.41,0.38,0.5,0.67,0.33,0.36,0.21,0.21,0.06,0.66,0.51,0.29,0.46084,0.5,0.46,0.64,0.31,0.48,0.1,,0.2101,0.3203,0.2266,0.325,0.1,0.2221,0.2083,,0.2618,0.103859,,0.34,1.21,0.29,0.19,0.21,0.24,0.26,,0.25,0.46,0.37,0.47,0.38,0.41,1.7,0.16,0.16,0.14,0.08,,,,,,,,,,0.464107,0.290113,0.445525,,0.155654,0.47,0.28,0.2,,0.21,0.3132,0.4468,0.255,0.2877,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-26T00:00:00,0.57,0.311,0.803,,,0.256,0.441,,0.155,0.598,,0.2397,,0.290287,0.4727,0.259189,0.2643,0.533956,0.3106,,0.15576,0.48,0.24,0.41,0.38,0.5,0.67,0.33,0.36,0.21,0.21,0.06,0.66,0.51,0.29,0.46084,0.5,0.46,0.64,0.31,0.48,0.1,,0.2101,0.3203,0.2266,0.325,0.1,0.2221,0.2083,,0.2618,0.103859,,0.34,1.21,0.29,0.19,0.21,0.24,0.26,,0.25,0.46,0.37,0.47,0.38,0.41,1.7,0.16,0.16,0.14,0.08,,,,,,,,,,0.464107,0.290113,0.445525,,0.155654,0.47,0.28,0.2,0.516,0.21,0.3132,0.4468,0.255,0.2877,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-27T00:00:00,0.57,0.311,0.803,,,0.256,0.441,,0.155,0.598,,0.2397,,0.290287,0.4727,0.259189,0.2643,0.533956,0.3106,,0.15576,0.48,0.24,0.41,0.38,0.5,0.67,0.33,0.36,0.21,0.21,0.06,0.66,0.51,0.29,0.46084,0.5,0.46,0.64,0.31,0.48,0.1,,0.2101,0.3203,0.2266,0.325,0.1,0.2221,0.2083,,0.2618,0.103859,,0.34,1.21,0.29,0.19,0.21,0.24,0.26,,0.25,0.46,0.37,0.47,0.38,0.41,1.7,0.16,0.16,0.14,0.08,,,,,,,,,,0.464107,0.290113,0.445525,,0.155654,0.47,0.28,0.2,0.516,0.21,0.3132,0.4468,0.255,0.2877,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-28T00:00:00,0.57,0.311,0.803,,,0.256,0.441,,0.155,0.598,,0.2397,,0.290287,0.4727,0.259189,0.2643,0.533956,0.3106,,0.15576,0.48,0.24,0.41,0.38,0.5,0.67,0.33,0.36,0.21,0.21,0.06,0.66,0.51,0.29,0.46084,0.5,0.46,0.64,0.31,0.48,0.1,0.2551,0.2101,0.3203,0.2266,0.325,0.1,0.2221,0.2083,,0.2618,0.103859,,0.34,1.21,0.29,0.19,0.21,0.24,0.26,,0.25,0.46,0.37,0.47,0.38,0.41,1.7,0.16,0.16,0.14,0.08,,,,,,,,,,0.464107,0.290113,0.445525,,0.155654,0.47,0.28,0.2,0.516,0.21,0.3132,0.4468,0.255,0.2877,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-29T00:00:00,0.57,0.311,0.803,,,0.256,0.441,,0.155,0.598,,0.2397,,0.290287,0.4727,0.259189,0.2643,0.533956,0.3106,,0.15576,0.48,0.24,0.41,0.38,0.5,0.67,0.33,0.36,0.21,0.21,0.06,0.66,0.51,0.29,0.46084,0.5,0.46,0.64,0.31,0.48,0.1,0.2551,0.2101,0.3203,0.2266,0.325,0.1,0.2221,0.2083,,0.2618,0.103859,,0.34,1.21,0.29,0.19,0.21,0.24,0.26,,0.25,0.46,0.37,0.47,0.38,0.41,1.7,0.16,0.16,0.14,0.08,,,,,,,,,,0.464107,0.290113,0.445525,,0.155654,0.47,0.28,0.2,0.516,0.21,0.3132,0.4468,0.255,0.2877,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30T00:00:00,0.57,0.311,0.803,,,0.256,0.441,,0.155,0.598,,0.2397,,0.290287,0.4727,0.259189,0.2643,0.533956,0.3106,,0.15576,0.48,0.24,0.41,0.38,0.5,0.67,0.33,0.36,0.21,0.21,0.06,0.66,0.51,0.29,0.46084,0.5,0.46,0.64,0.31,0.48,0.1,0.2551,0.2101,0.3203,0.2266,0.325,0.1,0.2221,0.2083,,0.2618,0.103859,,0.34,1.21,0.29,0.19,0.21,0.24,0.26,,0.25,0.46,0.37,0.47,0.38,0.41,1.7,0.16,0.16,0.14,0.08,,,,,,,,,,0.464107,0.290113,0.445525,,0.155654,0.47,0.28,0.2,0.516,0.21,0.3132,0.4468,0.255,0.2877,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01T00:00:00,0.57,0.311,0.803,,,0.256,0.441,,0.155,0.598,,0.2397,,0.290287,0.4727,0.259189,0.2643,0.533956,0.3106,,0.15576,0.48,0.24,0.41,0.38,0.5,0.67,0.33,0.36,0.21,0.21,0.06,0.66,0.51,0.29,0.46084,0.5,0.46,0.64,0.31,0.48,0.1,0.2551,0.2101,0.3203,0.2266,0.325,0.1,0.2221,0.2083,,0.2618,0.103859,,0.34,1.21,0.29,0.19,0.21,0.24,0.26,,0.25,0.46,0.37,0.47,0.38,0.41,1.7,0.16,0.16,0.14,0.08,,,,,,,,,,0.464107,0.290113,0.445525,,0.155654,0.47,0.28,0.2,0.516,0.21,0.3132,0.4468,0.255,0.2877,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02T00:00:00,0.57,0.337,0.959,,,0.133,0.207,,0.259,0.286,,0.1994,,0.129589,0.6873,0.430258,0.2295,0.611702,0.2383,,0.103707,0.37,0.14,0.52,0.33,0.58,0.52,0.28,0.35,0.22,0.08,0.12,0.34,0.22,0.4,0.65574,0.93,0.59,0.57,0.29,0.96,0.1,0.4301,0.231,0.4851,0.1,0.7224,0.3074,0.3473,0.4408,,0.1529,0.207409,,0.4,0.27,0.25,0.16,0.22,0.1,0.29,,0.45,0.28,0.1,0.34,0.43,0.29,0.67,0.16,0.12,0.09,0.08,0.21,0.1,0.25,0.1,0.34,0.1,0.1,,,0.402238,0.065,0.264206,,0.155657,0.41,0.21,0.43,0.26,0.14,0.459,0.2802,0.3926,0.2825,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-03T00:00:00,0.57,0.337,0.959,,,0.133,0.207,,0.259,0.286,,0.1994,,0.129589,0.6873,0.430258,0.2295,0.611702,0.2383,,0.103707,0.37,0.14,0.52,0.33,0.58,0.52,0.28,0.35,0.22,0.08,0.12,0.34,0.22,0.4,0.65574,0.93,0.59,0.57,0.29,0.96,0.1,0.4301,0.231,0.4851,0.1,0.7224,0.3074,0.3473,0.4408,,0.1529,0.207409,,0.4,0.27,0.25,0.16,0.22,0.1,0.29,,0.45,0.28,0.1,0.34,0.43,0.29,0.67,0.16,0.12,0.09,0.08,0.21,0.1,0.25,0.1,0.34,0.1,0.1,0.1,,0.402238,0.065,0.264206,,0.155657,0.41,0.21,0.43,0.26,0.14,0.459,0.2802,0.3926,0.2825,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-04T00:00:00,0.57,0.337,0.959,,,0.133,0.207,,0.259,0.286,,0.1994,,0.129589,0.6873,0.430258,0.2295,0.611702,0.2383,,0.103707,0.37,0.14,0.52,0.33,0.58,0.52,0.28,0.35,0.22,0.08,0.12,0.34,0.22,0.4,0.65574,0.93,0.59,0.57,0.29,0.96,0.1,0.4301,0.231,0.4851,0.1,0.7224,0.3074,0.3473,0.4408,,0.1529,0.207409,,0.4,0.27,0.25,0.16,0.22,0.1,0.29,,0.45,0.28,0.1,0.34,0.43,0.29,0.67,0.16,0.12,0.09,,0.21,0.1,0.25,0.1,0.34,0.1,0.1,0.1,,0.402238,0.065,0.264206,,0.155657,0.41,0.21,0.43,0.26,0.14,0.459,0.2802,0.3926,0.2825,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-05T00:00:00,0.57,0.337,0.959,,,0.133,0.207,,0.259,0.286,,0.1994,,0.129589,0.6873,0.430258,0.2295,0.611702,0.2383,,0.103707,0.37,0.14,0.52,0.33,0.58,0.52,0.28,0.35,0.22,0.08,0.12,0.34,0.22,0.4,0.65574,0.93,0.59,0.57,0.29,0.96,0.1,0.4301,0.231,0.4851,0.1,0.7224,0.3074,0.3473,0.4408,,0.1529,0.207409,,0.4,0.27,0.25,0.16,0.22,0.1,0.29,,0.45,0.28,0.1,0.34,0.43,0.29,0.67,0.16,0.12,0.09,0.08,0.21,0.1,0.25,0.1,0.34,0.1,0.1,0.1,,0.402238,0.065,0.264206,,0.155657,0.41,0.21,0.43,0.26,0.14,0.459,0.2802,0.3926,0.2825,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-06T00:00:00,0.57,0.337,0.959,,,0.133,0.207,,0.259,0.286,,0.1994,,0.129589,0.6873,0.430258,0.2295,0.611702,0.2383,,0.103707,0.37,0.14,0.52,0.33,0.58,0.52,0.28,0.35,0.22,0.08,0.12,0.34,0.22,0.4,0.65574,0.93,0.59,0.57,0.29,0.96,0.1,0.4301,0.231,0.4851,0.1,0.7224,0.3074,0.3473,0.4408,,0.1529,0.207409,,0.4,0.27,0.25,0.16,0.22,0.1,0.29,,0.45,0.28,0.1,0.34,0.43,0.29,0.67,0.16,0.12,0.09,0.08,0.21,0.1,0.25,0.1,0.34,0.1,0.1,0.1,,0.402238,0.065,0.264206,,0.155657,0.41,0.21,0.43,0.26,0.14,0.459,0.2802,0.3926,0.2825,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-07T00:00:00,0.57,0.337,0.959,,,0.133,0.207,,0.259,0.286,,0.1994,,0.129589,0.6873,0.430258,0.2295,0.611702,0.2383,,0.103707,0.37,0.14,0.52,0.33,0.58,0.52,0.28,0.35,0.22,0.08,0.12,0.34,0.22,0.4,0.65574,0.93,0.59,0.57,0.29,0.96,0.1,,0.231,0.4851,0.1,0.7224,0.3074,0.3473,0.4408,,0.1529,0.207409,,0.4,0.27,0.25,0.16,0.22,0.1,0.29,,0.45,0.28,0.1,0.34,0.43,0.29,0.67,0.16,0.12,0.09,0.08,0.21,0.1,0.25,0.1,0.34,0.1,0.1,0.1,,0.402238,0.065,0.264206,,0.155657,0.41,0.21,0.43,0.26,0.14,0.459,0.2802,0.3926,0.2825,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08T00:00:00,0.57,0.337,0.959,,,0.133,0.207,,0.259,0.286,,0.1994,,0.129589,0.6873,0.430258,0.2295,0.611702,0.2383,,0.103707,0.37,0.14,0.52,0.33,0.58,0.52,0.28,0.35,0.22,0.08,0.12,0.34,0.22,0.4,0.65574,0.93,0.59,0.57,0.29,0.96,0.1,,0.231,0.4851,0.1,0.7224,0.3074,0.3473,0.4408,,0.1529,0.207409,,0.4,0.27,0.25,0.16,0.22,0.1,0.29,,0.45,0.28,0.1,0.34,0.43,0.29,0.67,0.24,0.12,0.09,0.08,0.21,0.1,0.25,0.1,0.34,0.1,0.1,0.1,,0.402238,0.065,0.264206,,0.155657,0.41,0.21,0.43,0.26,0.14,0.459,0.2802,0.3926,0.2825,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-09T00:00:00,0.363,0.596,0.96,,,0.403,0.312,,0.207,0.312,,0.2697,,0.186613,0.5528,0.414699,0.2977,0.886449,0.2954,,0.228579,0.44,0.38,0.48,0.48,0.48,0.64,0.66,0.4,0.32,0.14,0.17,0.31,0.19,0.25,0.88993,0.8,0.75,0.61,0.33,0.89,0.2153,,0.1,0.4205,0.4476,0.3858,0.2515,0.2937,0.3023,,0.2747,0.103702,,0.43,0.4,0.34,0.21,0.29,0.25,0.3,,0.5,0.63,0.58,0.62,0.61,0.6,1.98,0.24,0.27,0.25,0.08,0.41,0.34,0.6,0.41,0.5,,,,,0.881817,0.150237,0.455887,,0.207538,0.37,0.28,0.43,0.234,0.37,0.3209,0.3413,0.3226,0.3706,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10T00:00:00,0.363,0.596,0.96,,,0.403,0.312,,0.207,0.312,,0.2697,,0.186613,0.5528,0.414699,0.2977,0.886449,0.2954,,0.228579,0.44,0.38,0.48,0.48,0.48,0.64,0.66,0.4,0.32,0.14,0.17,0.31,0.19,0.25,0.88993,0.8,0.75,0.61,0.33,0.89,0.2153,0.3235,0.1,0.4205,0.4476,0.3858,0.2515,0.2937,0.3023,,0.2747,0.103702,,0.43,0.4,0.34,0.21,0.29,0.25,0.3,,0.5,0.63,0.58,0.62,0.61,0.6,1.98,0.24,0.27,0.25,0.08,0.41,0.34,0.6,0.41,0.5,,,,,0.881817,0.150237,0.455887,,0.207538,0.37,0.28,0.43,0.234,0.37,0.3209,0.3413,0.3226,0.3706,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-11T00:00:00,0.363,0.596,0.96,,,0.403,0.312,,0.207,0.312,,0.2697,,0.186613,0.5528,0.414699,0.2977,0.886449,0.2954,,0.228579,0.44,0.38,0.48,0.48,0.48,0.64,0.66,0.4,0.32,0.14,0.17,0.31,0.19,0.25,0.88993,0.8,0.75,0.61,0.33,0.89,0.2153,0.3235,0.1,0.4205,0.4476,0.3858,0.2515,0.2937,0.3023,,0.2747,0.103702,,0.43,0.4,0.34,0.21,0.29,0.25,0.3,,0.5,0.63,0.58,0.62,0.61,0.6,1.98,0.24,0.27,0.25,0.08,0.41,0.34,0.6,0.41,0.5,,,,,0.881817,0.150237,0.455887,,0.207538,0.37,0.28,0.43,0.234,0.37,0.3209,0.3413,0.3226,0.3706,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-12T00:00:00,0.363,0.596,0.96,,,0.403,0.312,,0.207,0.312,,0.2697,,0.186613,0.5528,0.414699,0.2977,0.886449,0.2954,,0.228579,0.44,0.38,0.48,0.48,0.48,0.64,0.66,0.4,0.32,0.14,0.17,0.31,0.19,0.25,0.88993,0.8,0.75,0.61,0.33,0.89,0.2153,0.3235,0.1,0.4205,0.4476,0.3858,0.2515,0.2937,0.3023,,0.2747,0.103702,,0.43,0.4,0.34,0.21,0.29,0.25,0.3,,0.5,0.63,0.58,0.62,0.61,0.6,1.98,0.24,0.27,0.25,0.08,0.41,0.34,0.6,0.41,0.5,,,,,0.881817,0.150237,0.455887,,0.207538,0.37,0.28,0.43,0.234,0.37,0.3209,0.3413,0.3226,0.3706,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-13T00:00:00,0.363,0.596,0.96,,,0.403,0.312,,0.207,0.312,,0.2697,,0.186613,0.5528,0.414699,0.2977,0.886449,0.2954,,0.228579,0.44,0.38,0.48,0.48,0.48,0.64,0.66,0.4,0.32,0.14,0.17,0.31,0.19,0.25,0.88993,0.8,0.75,0.61,0.33,0.89,0.2153,0.3235,0.1,0.4205,,0.3858,0.2515,0.2937,0.3023,,0.2747,0.103702,,0.43,0.4,0.34,0.21,0.29,0.25,0.3,,0.5,0.63,0.58,0.62,0.61,0.6,1.98,0.24,0.27,0.25,0.08,0.41,0.34,0.6,0.41,,,,,,0.881817,0.150237,0.455887,,0.207538,0.37,0.28,0.43,0.234,0.37,0.3209,0.3413,0.3226,0.3706,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-14T00:00:00,0.363,0.596,0.96,,,0.403,0.312,,0.207,0.312,,0.2697,,0.186613,0.5528,0.414699,0.2977,0.886449,0.2954,,0.228579,0.44,0.38,0.48,0.48,0.48,0.64,0.66,0.4,0.32,0.14,0.17,0.31,0.19,0.25,0.88993,0.8,0.75,0.61,0.33,0.89,0.2153,0.3235,0.1,0.4205,,0.3858,0.2515,0.2937,0.3023,,0.2747,0.103702,,0.43,0.4,0.34,0.21,0.29,0.25,0.3,,0.5,0.63,0.58,0.62,0.61,0.6,1.98,0.24,0.27,0.25,0.08,0.41,0.34,0.6,0.41,0.5,,,,,0.881817,0.150237,0.455887,,0.207538,0.37,0.28,0.43,0.234,0.37,0.3209,0.3413,0.3226,0.3706,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15T00:00:00,0.363,0.596,0.96,,,0.403,0.312,,0.207,0.312,,0.2697,,0.186613,0.5528,0.414699,0.2977,0.886449,0.2954,,0.228579,0.44,0.38,0.48,0.48,0.48,0.64,0.66,0.4,0.32,0.14,0.17,0.31,0.19,0.25,0.88993,0.8,0.75,0.61,0.33,0.89,0.2153,0.3235,0.1,0.4205,0.4476,0.3858,0.2515,0.2937,0.3023,,0.2747,0.103702,,0.43,0.4,0.34,0.21,0.29,0.25,0.3,,0.5,0.63,0.58,0.62,0.61,0.6,1.98,0.24,0.27,0.25,0.08,0.41,0.34,0.6,0.41,0.5,,,,,0.881817,0.150237,0.455887,,0.207538,0.37,0.28,0.43,0.234,0.37,0.3209,0.3413,0.3226,0.3706,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-16T00:00:00,0.648,0.389,1.011,,,0.396,0.518,,0.596,0.65,,0.4055,,0.243635,0.6195,0.513179,0.3654,0.787942,0.3835,,0.275137,0.3,0.32,0.53,0.55,0.31,0.77,0.44,0.35,0.32,0.27,0.08,0.36,0.22,0.4,0.78845,0.87,0.88,0.57,0.26,0.49,0.2907,0.3692,0.3054,0.4217,0.3491,0.4856,0.3402,0.3263,0.3278,,0.2644,0.155544,,0.5,0.27,0.43,0.24,0.27,0.34,0.43,,1.34,1.63,0.22,0.59,1.59,0.84,2.02,0.19,0.19,0.27,0.19,0.47,0.63,0.2,0.5,0.65,0.1,0.2,0.23,,1.567333,0.248668,0.611301,,0.207542,0.6,0.36,0.47,0.364,0.72,0.3535,0.407,0.346,0.3836,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-17T00:00:00,0.648,0.389,1.011,,,0.396,0.518,,0.596,0.65,,0.4055,,0.243635,0.6195,0.513179,0.3654,0.787942,0.3835,,0.275137,0.3,0.32,0.53,0.55,0.31,0.77,0.44,0.35,0.32,0.27,0.08,0.36,0.22,0.4,0.78845,0.87,0.88,0.57,0.26,0.49,0.2907,0.3692,0.3054,0.4217,0.3491,0.4856,0.3402,0.3263,0.3278,,0.2644,0.155544,,0.5,0.27,0.43,0.24,0.27,0.34,0.43,,1.34,1.63,0.22,0.59,1.59,0.84,2.02,0.19,0.19,0.27,0.19,0.47,0.63,0.2,0.5,0.65,0.1,0.2,0.23,,1.567333,0.248668,0.611301,,0.207542,0.6,0.36,0.47,0.364,0.72,0.3535,0.407,0.346,0.3836,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-18T00:00:00,0.648,0.389,1.011,,,0.396,0.518,,0.596,0.65,,0.4055,,0.243635,0.6195,0.513179,0.3654,0.787942,0.3835,,0.275137,0.3,0.32,0.53,0.55,,0.77,,0.35,0.32,0.27,0.08,0.36,0.22,0.4,0.78845,0.87,0.88,0.57,0.26,0.49,0.2907,0.3692,0.3054,0.4217,0.3491,0.4856,0.3402,0.3263,0.3278,,0.2644,0.155544,,0.5,0.27,0.43,0.24,0.27,0.34,0.43,,1.34,1.63,0.22,0.59,1.59,0.84,2.02,0.19,0.19,0.27,0.19,0.47,0.63,0.2,0.5,0.65,0.1,0.2,0.23,,1.567333,0.248668,0.611301,,0.207542,0.6,0.36,0.47,0.364,0.72,0.3535,0.407,0.346,0.3836,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-19T00:00:00,0.648,0.389,1.011,,,0.396,0.518,,0.596,0.65,,0.4055,,0.243635,0.6195,0.513179,0.3654,0.787942,0.3835,,0.275137,0.3,0.32,0.53,0.55,,0.77,,0.35,0.32,0.27,0.08,0.36,0.22,0.4,0.78845,0.87,0.88,0.57,0.26,0.49,0.2907,0.3692,0.3054,0.4217,0.3491,0.4856,0.3402,,0.3278,,0.2644,0.155544,,0.5,0.27,0.43,0.24,0.27,0.34,0.43,,1.34,1.63,0.22,0.59,1.59,0.84,2.02,0.19,0.19,0.27,0.19,0.47,0.63,0.2,0.5,0.65,0.1,0.2,0.23,,1.567333,0.248668,0.611301,,0.207542,0.6,0.36,0.47,0.364,0.72,0.3535,0.407,0.346,0.3836,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-20T00:00:00,0.648,0.389,1.011,,,0.396,0.518,,0.596,0.65,,0.4055,,0.243635,0.6195,0.513179,0.3654,0.787942,0.3835,,0.275137,0.3,0.32,0.53,0.55,0.31,0.77,0.44,0.35,0.32,0.27,0.08,0.36,,0.4,0.78845,0.87,0.88,0.57,0.26,0.49,0.2907,,0.3054,0.4217,0.3491,0.4856,0.3402,0.3263,0.3278,,0.2644,0.155544,,0.5,0.27,0.43,0.24,0.27,0.34,0.43,,1.34,1.63,0.22,0.59,1.59,0.84,2.02,0.19,0.19,0.27,0.19,0.47,0.63,0.2,0.5,0.65,0.1,0.2,0.23,,1.567333,0.248668,0.611301,,0.207542,0.6,0.36,0.47,0.364,0.72,0.3535,0.407,0.346,0.3836,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
